Date	Rain	TMAX	TMIN	RHUM	ESOL	Mes	ANIO	Modif	X	Y	ESTACION	NOMBRE_ESTACION
05/06/2012	0.00	31.06	21.83	73.79	420.04	junio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
06/06/2012	9.20	30.67	21.83	80.46	303.44	junio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
07/06/2012	23.60	29.56	19.83	87.21	299.83	junio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
08/06/2012	10.60	28.12	18.89	93.12	340.02	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
09/06/2012	8.80	26.94	19.61	84.79	287.20	junio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
10/06/2012	34.80	25.89	20.61	92.46	225.10	junio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
11/06/2012	1.80	27.28	20.67	89.08	233.98	junio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
12/06/2012	3.60	27.78	20.67	87.96	260.70	junio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
13/06/2012	1.20	28.11	20.89	86.21	327.09	junio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
14/06/2012	0.40	29.11	21.06	82.50	288.91	junio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
15/06/2012	0.20	30.20	22.00	91.00	361.15	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
16/06/2012	9.00	25.60	22.76	91.26	258.75	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
17/06/2012	2.00	29.60	22.52	85.65	362.43	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
18/06/2012	2.52	29.20	19.80	87.67	298.05	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
19/06/2012	0.20	30.80	21.60	86.81	424.96	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
20/06/2012	23.00	30.80	22.60	90.74	412.39	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
21/06/2012	0.25	30.60	20.40	86.93	436.87	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
22/06/2012	0.00	32.20	20.60	76.66	470.82	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
23/06/2012	0.00	27.00	20.00	91.91	257.56	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
24/06/2012	9.65	31.00	19.60	81.25	439.21	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
25/06/2012	19.00	29.60	19.60	85.02	322.40	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
26/06/2012	73.00	30.20	20.60	88.04	401.08	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
27/06/2012	0.20	29.00	20.60	90.70	362.38	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
28/06/2012	12.70	29.40	19.76	88.61	311.17	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
29/06/2012	7.80	29.80	19.96	84.80	319.41	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
30/06/2012	22.00	26.80	20.97	91.16	220.26	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
01/07/2012	0.10	29.77	21.60	88.33	355.67	julio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
02/07/2012	10.20	28.28	19.94	87.93	236.08	julio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
03/07/2012	0.60	27.44	21.28	82.00	439.21	julio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
04/07/2012	8.80	25.50	20.72	90.04	171.37	julio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
05/07/2012	1.40	29.28	19.44	84.33	334.66	julio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
06/07/2012	35.00	26.33	20.50	87.67	210.66	julio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
07/07/2012	11.00	29.06	19.94	83.21	304.91	julio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
08/07/2012	13.80	30.89	20.56	82.23	429.72	julio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
09/07/2012	14.20	31.00	20.33	79.74	352.43	julio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
10/07/2012	4.00	29.33	19.94	86.00	332.41	julio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
11/07/2012	1.20	28.22	21.00	84.62	320.55	julio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
12/07/2012	0.00	29.67	20.50	88.60	258.78	julio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
13/07/2012	11.00	29.11	20.83	84.58	306.70	julio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
14/07/2012	4.80	30.39	20.78	86.96	423.13	julio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
15/07/2012	33.60	28.62	19.22	95.42	314.59	julio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
16/07/2012	0.00	29.72	18.17	82.75	305.77	julio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
