Date	Rain	TMAX	TMIN	RHUM	ESOL	Mes	ANIO	Modif	X	Y	ESTACION	NOMBRE_ESTACION
06/05/2012	11.60	27.78	22.78	93.71	227.44	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
07/05/2012	0.20	28.67	23.22	92.26	341.31	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
08/05/2012	1.60	29.72	23.06	88.33	406.79	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
09/05/2012	19.20	27.78	21.50	96.25	216.00	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
10/05/2012	2.80	27.50	21.78	97.39	162.31	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
11/05/2012	0.20	29.94	22.22	89.33	413.60	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
12/05/2012	0.00	27.61	26.28	81.50	201.22	mayo	2012	SI	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
13/05/2012	0.00	32.13	23.73	78.18	394.70	mayo	2012	SI	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
14/05/2012	7.00	31.15	23.99	77.08	331.69	mayo	2012	SI	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
15/05/2012	0.00	32.57	23.57	74.22	438.50	mayo	2012	SI	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
16/05/2012	7.00	30.14	23.94	72.60	295.51	mayo	2012	SI	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
17/05/2012	3.40	28.93	25.13	79.28	258.37	mayo	2012	SI	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
18/05/2012	6.59	30.73	24.29	84.08	333.33	mayo	2012	SI	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
19/05/2012	0.00	31.32	22.10	74.78	388.47	mayo	2012	SI	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
20/05/2012	0.00	29.75	23.30	86.89	306.54	mayo	2012	SI	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
21/05/2012	12.60	29.48	21.71	71.02	299.66	mayo	2012	SI	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
22/05/2012	3.40	32.91	22.11	70.61	465.57	mayo	2012	SI	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
23/05/2012	0.00	30.63	21.41	75.70	351.61	mayo	2012	SI	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
24/05/2012	1.40	29.17	23.00	84.78	465.48	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
25/05/2012	9.80	30.22	21.72	88.09	549.86	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
26/05/2012	0.40	30.56	24.00	90.92	371.81	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
27/05/2012	8.40	31.11	23.00	89.71	486.08	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
28/05/2012	24.60	31.33	22.50	95.96	166.48	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
29/05/2012	2.80	30.78	21.83	92.96	386.63	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
30/05/2012	3.20	30.61	22.22	91.73	310.58	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
31/05/2012	0.60	29.67	23.17	90.75	349.44	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
01/06/2012	17.60	27.44	22.56	96.00	224.26	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
02/06/2012	12.40	26.17	21.44	94.83	199.58	junio	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
